time_id,timestamp,day_of_week
10154,2024-07-22 23:01:43,Monday
10155,2024-09-01 12:46:34,Sunday
10156,2025-03-24 18:44:18,Monday
10157,2024-10-01 01:45:33,Tuesday
10158,2024-05-10 16:23:56,Friday
10159,2025-01-06 23:37:30,Monday
10160,2024-10-01 07:32:11,Tuesday
10161,2025-02-03 21:28:06,Monday
10162,2024-07-28 04:55:14,Sunday
10163,2024-11-02 06:07:00,Saturday
10164,2024-12-05 01:06:44,Thursday
10165,2024-10-02 23:40:03,Wednesday
10166,2024-07-07 19:33:23,Sunday
10167,2025-03-31 18:06:14,Monday
10168,2024-05-16 23:24:58,Thursday
10169,2024-12-11 00:20:50,Wednesday
10170,2024-10-20 16:48:18,Sunday
10171,2024-07-11 01:11:29,Thursday
10172,2025-02-18 08:27:20,Tuesday
10173,2024-07-20 05:40:41,Saturday
10174,2025-03-08 18:08:28,Saturday
10175,2025-04-11 12:08:02,Friday
10176,2024-10-22 22:46:05,Tuesday
10177,2024-06-16 17:30:01,Sunday
10178,2024-05-06 14:05:36,Monday
10179,2025-03-10 16:58:54,Monday
10180,2024-10-26 01:38:57,Saturday
10181,2024-10-13 17:31:33,Sunday
10182,2024-11-30 19:51:14,Saturday
10183,2024-05-21 22:18:36,Tuesday
10184,2025-02-15 20:05:28,Saturday
10185,2025-02-09 19:28:46,Sunday
10186,2024-07-04 14:24:09,Thursday
10187,2024-08-29 01:19:31,Thursday
10188,2024-10-15 15:08:36,Tuesday
10189,2025-04-26 00:52:58,Saturday
10190,2024-10-31 20:21:28,Thursday
10191,2024-08-19 14:09:50,Monday
10192,2024-11-13 11:57:58,Wednesday
10193,2024-05-02 02:08:44,Thursday
10194,2024-09-12 06:31:34,Thursday
10195,2024-10-10 05:35:57,Thursday
10196,2025-01-28 15:21:22,Tuesday
10197,2024-08-18 07:32:56,Sunday
10198,2025-03-01 02:10:19,Saturday
10199,2024-07-13 05:16:04,Saturday
10200,2024-11-29 02:57:25,Friday
10201,2024-05-29 21:29:49,Wednesday
10202,2024-09-08 15:41:19,Sunday
10203,2024-11-06 21:23:05,Wednesday
10204,2024-05-06 06:10:32,Monday
10205,2025-02-12 02:14:29,Wednesday
10206,2024-12-03 08:04:14,Tuesday
10207,2024-07-22 22:44:10,Monday
10208,2024-07-15 07:55:39,Monday
10209,2024-07-21 23:02:43,Sunday
10210,2024-10-26 12:41:17,Saturday
10211,2025-02-07 13:20:01,Friday
10212,2025-02-25 21:21:06,Tuesday
10213,2025-04-04 20:46:49,Friday
10214,2025-01-21 15:05:37,Tuesday
10215,2024-09-17 15:59:24,Tuesday
10216,2024-07-01 15:11:38,Monday
10217,2024-11-30 03:56:11,Saturday
10218,2024-12-06 01:47:12,Friday
10219,2024-09-11 02:49:09,Wednesday
10220,2024-07-29 18:41:02,Monday
10221,2025-03-02 17:09:11,Sunday
10222,2024-07-28 09:34:52,Sunday
10223,2024-05-13 09:06:01,Monday
10224,2025-04-11 13:57:52,Friday
10225,2025-03-27 00:48:17,Thursday
10226,2024-05-13 03:46:08,Monday
10227,2025-02-22 12:53:10,Saturday
10228,2025-01-23 23:11:17,Thursday
10229,2024-05-22 21:29:08,Wednesday
10230,2024-08-14 01:40:59,Wednesday
10231,2024-11-24 15:59:55,Sunday
10232,2024-07-28 19:21:30,Sunday
10233,2024-12-07 22:51:43,Saturday
10234,2024-08-27 13:45:36,Tuesday
10235,2024-07-29 03:36:24,Monday
10236,2024-05-22 12:20:32,Wednesday
10237,2025-03-06 11:37:15,Thursday
10238,2025-01-24 16:42:18,Friday
10239,2024-10-05 23:08:06,Saturday
10240,2024-11-12 00:16:40,Tuesday
10241,2024-07-08 14:25:40,Monday
10242,2024-06-20 10:35:19,Thursday
10243,2025-01-30 00:04:26,Thursday
10244,2024-05-13 13:49:35,Monday
10245,2025-04-01 21:04:27,Tuesday
10246,2024-05-08 09:00:04,Wednesday
10247,2024-11-04 03:02:41,Monday
10248,2024-08-18 13:45:45,Sunday
10249,2024-12-10 10:03:26,Tuesday
10250,2025-03-09 05:53:56,Sunday
10251,2024-12-25 05:58:20,Wednesday
10252,2024-10-07 19:53:32,Monday
10253,2025-02-17 10:59:42,Monday
10254,2024-10-09 19:00:17,Wednesday
10255,2024-06-03 11:54:27,Monday
10256,2024-12-05 08:01:04,Thursday
10257,2025-02-16 12:04:56,Sunday
10258,2024-07-01 02:23:46,Monday
10259,2025-04-07 04:22:39,Monday
10260,2024-11-09 15:48:46,Saturday
10261,2024-08-31 16:56:30,Saturday
10262,2024-08-05 02:11:30,Monday
10263,2025-04-26 20:44:16,Saturday
10264,2024-11-02 11:28:13,Saturday
10265,2024-05-10 05:55:50,Friday
10266,2025-03-18 12:23:35,Tuesday
10267,2025-01-22 04:17:14,Wednesday
10268,2024-09-14 14:38:24,Saturday
10269,2024-12-20 01:56:39,Friday
10270,2025-02-25 02:55:39,Tuesday
10271,2024-05-30 15:52:34,Thursday
10272,2024-05-15 20:44:36,Wednesday
10273,2024-10-26 16:05:28,Saturday
10274,2024-10-23 20:15:23,Wednesday
10275,2024-10-16 17:11:24,Wednesday
10276,2025-02-17 12:42:43,Monday
10277,2024-09-07 21:03:32,Saturday
10278,2025-01-13 22:11:22,Monday
10279,2024-06-19 02:37:50,Wednesday
10280,2024-12-13 17:39:30,Friday
10281,2024-07-21 02:50:38,Sunday
10282,2025-01-16 23:28:43,Thursday
10283,2024-11-09 16:09:53,Saturday
10284,2025-03-20 12:46:01,Thursday
10285,2025-02-01 06:13:49,Saturday
10286,2025-01-01 20:12:35,Wednesday
10287,2024-10-10 15:29:06,Thursday
10288,2024-05-26 08:56:12,Sunday
10289,2025-01-20 20:14:38,Monday
10290,2025-04-04 08:55:45,Friday
10291,2024-06-23 20:31:08,Sunday
10292,2025-03-05 17:57:08,Wednesday
10293,2025-01-21 00:37:28,Tuesday
10294,2024-06-12 13:44:00,Wednesday
10295,2024-08-23 06:04:17,Friday
10296,2025-02-02 20:58:31,Sunday
10297,2025-03-29 04:20:06,Saturday
10298,2025-02-02 18:49:02,Sunday
10299,2025-01-22 23:27:51,Wednesday
10300,2024-05-11 10:57:51,Saturday
10301,2024-11-24 06:13:34,Sunday
10302,2024-12-09 04:30:37,Monday
10303,2024-05-05 00:21:50,Sunday
10304,2025-04-29 18:22:32,Tuesday
10305,2024-05-02 03:11:46,Thursday
10306,2024-05-04 21:16:20,Saturday
10307,2024-12-01 19:59:37,Sunday
10308,2024-07-21 15:53:28,Sunday
10309,2024-06-09 06:15:22,Sunday
10310,2024-07-08 11:33:59,Monday
10311,2024-08-21 15:10:34,Wednesday
10312,2024-07-09 09:29:08,Tuesday
10313,2024-07-23 15:28:42,Tuesday
10314,2025-04-30 10:29:49,Wednesday
10315,2024-12-21 09:29:24,Saturday
10316,2025-04-04 03:34:39,Friday
10317,2024-06-28 10:47:25,Friday
10318,2025-01-31 23:09:30,Friday
10319,2025-02-23 21:11:19,Sunday
10320,2024-05-30 01:26:37,Thursday
10321,2024-09-20 18:02:00,Friday
10322,2024-06-16 11:52:13,Sunday
10323,2024-12-16 23:05:18,Monday
10324,2025-03-01 16:20:49,Saturday
10325,2024-09-07 04:29:46,Saturday
10326,2024-12-19 01:03:28,Thursday
10327,2024-06-18 13:42:36,Tuesday
10328,2024-10-18 19:14:29,Friday
10329,2025-04-19 16:50:19,Saturday
10330,2024-10-01 20:36:19,Tuesday
10331,2024-11-10 09:33:54,Sunday
10332,2024-09-16 09:57:25,Monday
10333,2024-11-15 15:09:45,Friday
10334,2024-10-30 19:49:06,Wednesday
10335,2024-06-06 12:01:26,Thursday
10336,2024-07-27 23:04:48,Saturday
10337,2024-05-18 20:18:21,Saturday
10338,2024-12-23 20:55:30,Monday
10339,2024-10-27 11:32:35,Sunday
10340,2024-07-14 02:13:32,Sunday
10341,2025-01-13 11:00:15,Monday
10342,2025-02-14 13:37:14,Friday
10343,2024-08-31 14:39:41,Saturday
10344,2024-09-10 19:50:15,Tuesday
10345,2024-06-05 19:55:09,Wednesday
10346,2024-12-20 09:29:20,Friday
10347,2025-02-07 03:33:26,Friday
10348,2025-01-08 21:29:01,Wednesday
10349,2024-12-27 02:33:10,Friday
10350,2024-05-06 19:20:15,Monday
10351,2025-02-02 09:37:28,Sunday
10352,2025-03-25 17:14:14,Tuesday
10353,2024-08-02 04:40:17,Friday
10354,2025-02-16 22:46:38,Sunday
10355,2025-03-21 23:48:23,Friday
10356,2024-07-19 09:13:16,Friday
10357,2024-05-17 02:45:06,Friday
10358,2025-03-23 15:20:08,Sunday
10359,2025-03-27 00:26:07,Thursday
10360,2024-05-07 03:05:27,Tuesday
10361,2024-09-24 13:07:26,Tuesday
10362,2024-08-08 11:18:40,Thursday
10363,2024-09-30 08:10:24,Monday
10364,2025-01-15 13:07:45,Wednesday
10365,2024-08-26 15:27:27,Monday
10366,2024-09-07 13:26:17,Saturday
10367,2024-08-14 04:19:59,Wednesday
10368,2024-11-23 20:46:43,Saturday
10369,2024-09-25 08:44:40,Wednesday
10370,2024-08-19 01:03:48,Monday
10371,2024-10-14 04:53:11,Monday
10372,2024-05-21 19:37:19,Tuesday
10373,2024-12-02 06:09:34,Monday
10374,2025-04-22 10:53:31,Tuesday
10375,2025-01-09 10:11:45,Thursday
10376,2024-06-30 15:15:54,Sunday
10377,2024-10-24 08:47:59,Thursday
10378,2025-01-02 00:38:51,Thursday
10379,2025-02-23 10:18:33,Sunday
10380,2024-06-23 10:41:51,Sunday
10381,2024-12-11 21:56:10,Wednesday
10382,2025-01-22 18:01:55,Wednesday
10383,2024-12-31 20:13:18,Tuesday
10384,2024-08-24 21:34:11,Saturday
10385,2024-11-09 06:30:41,Saturday
10386,2024-09-04 09:32:53,Wednesday
10387,2024-06-16 11:36:58,Sunday
10388,2024-09-21 19:12:00,Saturday
10389,2024-05-18 14:39:24,Saturday
10390,2024-05-24 12:20:02,Friday
10391,2024-07-08 09:56:41,Monday
10392,2024-07-01 15:45:56,Monday
10393,2025-04-23 05:12:28,Wednesday
10394,2024-10-21 16:50:30,Monday
10395,2024-11-24 02:19:06,Sunday
10396,2024-12-21 01:54:16,Saturday
10397,2024-08-27 09:37:40,Tuesday
10398,2024-06-23 21:02:22,Sunday
10399,2024-09-26 07:49:29,Thursday
10400,2024-05-15 01:11:12,Wednesday
10401,2024-07-25 16:40:31,Thursday
10402,2024-05-29 01:23:34,Wednesday
10403,2024-08-11 22:36:31,Sunday
10404,2025-01-26 23:34:13,Sunday
10405,2025-01-07 03:14:19,Tuesday
10406,2025-02-22 17:40:30,Saturday
10407,2024-06-29 16:45:38,Saturday
10408,2024-11-19 17:56:31,Tuesday
10409,2024-07-11 08:04:32,Thursday
10410,2024-09-19 12:49:41,Thursday
10411,2024-06-07 22:02:44,Friday
10412,2024-11-07 17:22:04,Thursday
10413,2024-06-16 19:04:58,Sunday
10414,2024-11-16 08:05:51,Saturday
10415,2024-10-26 10:03:45,Saturday
10416,2024-11-13 10:08:39,Wednesday
10417,2024-10-29 02:55:17,Tuesday
10418,2024-11-05 15:16:08,Tuesday
10419,2024-05-25 07:43:35,Saturday
10420,2025-04-10 10:50:38,Thursday
10421,2024-09-07 08:57:24,Saturday
10422,2024-10-01 17:29:44,Tuesday
10423,2024-09-27 07:17:14,Friday
10424,2024-08-23 07:23:35,Friday
10425,2024-05-02 10:55:45,Thursday
10426,2024-09-01 23:45:06,Sunday
10427,2025-01-13 18:43:55,Monday
10428,2025-02-16 17:02:50,Sunday
10429,2025-04-08 23:42:27,Tuesday
10430,2024-06-07 22:38:31,Friday
10431,2024-10-24 21:07:28,Thursday
10432,2025-02-27 02:43:30,Thursday
10433,2025-02-09 04:37:44,Sunday
10434,2024-06-27 21:33:26,Thursday
10435,2024-10-20 05:24:26,Sunday
10436,2025-03-13 05:42:03,Thursday
10437,2024-07-28 13:25:46,Sunday
10438,2024-05-06 22:15:15,Monday
10439,2024-12-04 19:17:06,Wednesday
10440,2024-06-26 03:44:10,Wednesday
10441,2024-06-27 23:18:03,Thursday
10442,2024-10-13 02:16:21,Sunday
10443,2024-06-12 01:19:22,Wednesday
10444,2025-04-22 04:11:23,Tuesday
10445,2024-11-09 08:04:53,Saturday
10446,2024-05-21 08:19:41,Tuesday
10447,2024-07-30 02:39:50,Tuesday
10448,2025-02-04 22:58:43,Tuesday
10449,2024-09-02 07:45:28,Monday
10450,2024-06-16 12:17:57,Sunday
10451,2024-07-26 21:28:56,Friday
10452,2024-11-09 18:59:42,Saturday
10453,2024-12-25 11:02:40,Wednesday
10454,2024-11-15 00:45:31,Friday
10455,2024-12-16 23:06:52,Monday
10456,2025-04-20 12:52:52,Sunday
10457,2024-12-05 09:29:51,Thursday
10458,2025-04-27 01:14:28,Sunday
10459,2025-03-21 15:07:32,Friday
10460,2024-09-13 05:34:35,Friday
10461,2025-01-26 04:54:29,Sunday
10462,2024-05-23 16:41:50,Thursday
10463,2024-05-18 10:43:23,Saturday
10464,2025-03-11 10:51:55,Tuesday
10465,2024-08-25 09:26:27,Sunday
10466,2024-07-20 19:30:47,Saturday
10467,2024-10-08 16:40:27,Tuesday
10468,2025-03-05 18:33:15,Wednesday
10469,2024-07-22 12:59:56,Monday
10470,2025-03-26 01:45:29,Wednesday
10471,2025-02-08 02:25:25,Saturday
10472,2025-03-27 17:08:39,Thursday
10473,2024-10-12 08:36:52,Saturday
10474,2024-06-13 03:52:11,Thursday
10475,2024-05-16 19:51:44,Thursday
10476,2024-12-20 20:18:50,Friday
10477,2024-09-30 12:04:47,Monday
10478,2024-12-25 02:38:56,Wednesday
10479,2025-01-16 14:04:16,Thursday
10480,2024-06-16 19:09:16,Sunday
10481,2025-04-09 01:01:51,Wednesday
10482,2024-05-23 04:08:25,Thursday
10483,2024-07-27 21:55:13,Saturday
10484,2024-11-08 02:47:42,Friday
10485,2024-05-06 22:59:21,Monday
10486,2024-09-20 05:46:37,Friday
10487,2024-08-13 08:23:41,Tuesday
10488,2024-07-13 23:19:06,Saturday
10489,2024-06-05 05:26:25,Wednesday
10490,2024-05-05 01:57:35,Sunday
10491,2024-06-24 21:18:43,Monday
10492,2025-01-25 16:58:43,Saturday
10493,2025-03-28 00:17:15,Friday
10494,2025-03-12 05:19:30,Wednesday
10495,2024-12-20 16:50:57,Friday
10496,2024-07-29 14:56:42,Monday
10497,2025-01-11 10:34:07,Saturday
10498,2024-09-02 21:53:46,Monday
10499,2025-04-12 02:59:06,Saturday
10500,2025-02-22 04:14:43,Saturday
10501,2024-10-14 08:24:43,Monday
10502,2024-05-04 22:39:01,Saturday
10503,2024-10-30 13:22:37,Wednesday
10504,2024-09-08 07:48:46,Sunday
10505,2024-11-21 01:07:45,Thursday
10506,2024-05-01 09:47:03,Wednesday
10507,2024-05-08 22:21:25,Wednesday
10508,2024-11-03 16:06:01,Sunday
10509,2025-03-03 17:33:02,Monday
10510,2024-10-05 17:42:35,Saturday
10511,2025-04-15 11:27:24,Tuesday
10512,2024-08-02 13:54:02,Friday
10513,2024-06-07 11:09:13,Friday
10514,2025-02-24 15:47:38,Monday
10515,2025-02-16 23:16:12,Sunday
10516,2024-08-13 00:42:56,Tuesday
10517,2024-12-27 15:39:43,Friday
10518,2024-08-09 22:24:10,Friday
10519,2024-09-07 02:31:48,Saturday
10520,2024-11-05 05:42:57,Tuesday
10521,2024-08-21 00:23:26,Wednesday
10522,2024-12-02 19:26:40,Monday
10523,2024-05-25 01:19:36,Saturday
10524,2025-02-23 23:15:32,Sunday
10525,2024-12-30 12:06:37,Monday
10526,2024-11-29 16:28:18,Friday
10527,2024-09-05 00:40:29,Thursday
10528,2024-06-27 07:59:50,Thursday
10529,2024-08-17 07:47:26,Saturday
10530,2024-11-29 06:24:32,Friday
10531,2024-05-14 06:48:01,Tuesday
10532,2024-12-03 22:26:34,Tuesday
10533,2024-10-07 14:20:20,Monday
10534,2024-09-08 10:23:12,Sunday
10535,2025-02-24 21:50:28,Monday
10536,2025-02-26 13:17:33,Wednesday
10537,2024-06-12 04:21:41,Wednesday
10538,2024-10-04 13:44:31,Friday
10539,2024-11-23 07:12:42,Saturday
10540,2025-03-21 19:26:47,Friday
10541,2025-01-12 05:08:33,Sunday
10542,2024-07-20 10:20:38,Saturday
10543,2024-09-28 13:45:27,Saturday
10544,2024-10-15 19:08:23,Tuesday
10545,2025-01-19 20:22:05,Sunday
10546,2024-07-05 19:10:02,Friday
10547,2024-12-23 00:27:40,Monday
10548,2025-04-23 17:39:47,Wednesday
10549,2024-08-09 00:32:03,Friday
10550,2025-04-10 18:15:12,Thursday
10551,2025-03-08 00:27:12,Saturday
10552,2024-12-27 18:54:07,Friday
10553,2024-10-22 12:53:53,Tuesday
10554,2024-05-16 06:28:09,Thursday
10555,2025-02-15 03:07:25,Saturday
10556,2024-05-01 11:49:11,Wednesday
10557,2024-09-30 01:57:15,Monday
10558,2024-12-23 04:38:41,Monday
10559,2024-10-13 15:19:29,Sunday
10560,2025-01-24 18:29:01,Friday
10561,2024-05-27 22:15:18,Monday
10562,2024-09-02 23:08:49,Monday
10563,2024-07-26 23:01:16,Friday
10564,2025-02-08 04:02:02,Saturday
10565,2025-04-16 07:35:30,Wednesday
10566,2025-02-08 19:09:22,Saturday
10567,2025-03-18 22:55:05,Tuesday
10568,2025-04-13 09:31:32,Sunday
10569,2025-01-17 06:42:23,Friday
10570,2024-05-24 06:37:28,Friday
10571,2025-01-29 00:31:28,Wednesday
10572,2024-10-09 04:56:08,Wednesday
10573,2025-02-02 02:35:16,Sunday
10574,2024-12-18 22:53:27,Wednesday
10575,2024-07-17 01:47:53,Wednesday
10576,2025-01-15 14:31:33,Wednesday
10577,2025-03-11 12:20:02,Tuesday
10578,2024-08-25 01:18:03,Sunday
10579,2024-12-22 03:58:13,Sunday
10580,2024-12-21 05:40:51,Saturday
10581,2024-09-29 15:40:14,Sunday
10582,2024-10-28 16:13:34,Monday
10583,2024-12-18 14:22:26,Wednesday
10584,2025-04-08 02:02:36,Tuesday
10585,2024-05-14 17:30:39,Tuesday
10586,2024-06-05 21:39:16,Wednesday
10587,2025-02-20 21:05:47,Thursday
10588,2025-04-20 15:39:35,Sunday
10589,2024-05-26 03:12:36,Sunday
10590,2024-05-24 06:15:02,Friday
10591,2024-10-05 18:03:52,Saturday
10592,2025-03-29 16:58:49,Saturday
10593,2024-05-14 17:34:15,Tuesday
10594,2024-09-02 20:11:22,Monday
10595,2025-03-15 08:56:04,Saturday
10596,2024-12-10 08:38:38,Tuesday
10597,2024-09-30 02:18:45,Monday
10598,2024-05-29 13:45:10,Wednesday
10599,2024-05-20 06:15:05,Monday
10600,2024-06-22 11:05:06,Saturday
10601,2024-08-27 02:17:40,Tuesday
10602,2025-01-25 08:25:02,Saturday
10603,2024-10-13 00:16:17,Sunday
10604,2024-08-14 22:00:44,Wednesday
10605,2024-09-27 07:11:12,Friday
10606,2025-01-28 14:22:54,Tuesday
10607,2024-06-13 03:23:13,Thursday
10608,2024-12-08 05:56:53,Sunday
10609,2025-04-11 19:17:33,Friday
10610,2024-09-11 05:28:08,Wednesday
10611,2025-03-09 00:38:33,Sunday
10612,2024-09-17 13:39:21,Tuesday
10613,2025-02-13 13:25:36,Thursday
10614,2024-11-07 12:51:51,Thursday
10615,2024-07-12 09:04:40,Friday
10616,2024-08-12 05:44:20,Monday
10617,2025-04-20 11:24:26,Sunday
10618,2025-01-26 23:30:30,Sunday
10619,2024-10-23 07:58:30,Wednesday
10620,2024-10-13 10:18:29,Sunday
10621,2024-08-27 00:12:02,Tuesday
10622,2025-04-17 03:58:06,Thursday
10623,2024-10-06 22:58:29,Sunday
10624,2025-04-17 13:42:17,Thursday
10625,2024-05-22 03:36:00,Wednesday
10626,2024-05-08 14:43:13,Wednesday
10627,2024-10-16 19:12:06,Wednesday
10628,2025-03-17 06:31:47,Monday
10629,2025-01-26 17:11:44,Sunday
10630,2024-10-11 23:20:13,Friday
10631,2025-01-11 14:37:24,Saturday
10632,2025-02-11 03:11:05,Tuesday
10633,2024-09-28 00:29:53,Saturday
10634,2024-10-16 01:39:43,Wednesday
10635,2024-12-06 04:25:32,Friday
10636,2024-12-16 11:09:36,Monday
10637,2024-09-17 11:25:38,Tuesday
10638,2025-03-29 06:55:20,Saturday
10639,2024-06-24 13:32:42,Monday
10640,2025-03-03 16:58:12,Monday
10641,2024-05-14 10:57:32,Tuesday
10642,2024-09-21 06:58:42,Saturday
10643,2025-01-04 12:28:03,Saturday
10644,2024-09-24 17:57:55,Tuesday
10645,2024-12-19 19:07:32,Thursday
10646,2025-01-16 18:41:49,Thursday
10647,2024-09-04 22:21:36,Wednesday
10648,2024-11-04 06:02:57,Monday
10649,2025-03-23 16:04:15,Sunday
10650,2025-03-28 22:06:27,Friday
10651,2024-06-10 16:49:59,Monday
10652,2024-09-08 22:52:18,Sunday
10653,2024-12-06 10:58:50,Friday
10654,2024-05-01 12:58:09,Wednesday
10655,2025-03-23 09:27:16,Sunday
10656,2024-10-21 11:26:56,Monday
10657,2025-02-03 14:56:55,Monday
10658,2024-07-12 08:55:30,Friday
10659,2024-08-07 19:56:44,Wednesday
10660,2025-02-09 21:56:03,Sunday
10661,2024-05-29 06:08:25,Wednesday
10662,2025-01-13 14:21:07,Monday
10663,2024-09-11 13:11:19,Wednesday
10664,2024-10-17 08:00:22,Thursday
10665,2025-02-01 07:13:00,Saturday
10666,2024-05-02 02:17:14,Thursday
10667,2024-05-20 19:58:23,Monday
10668,2025-01-27 02:55:28,Monday
10669,2024-07-04 09:24:34,Thursday
10670,2024-12-18 03:38:53,Wednesday
10671,2024-09-08 22:39:34,Sunday
10672,2024-09-07 06:18:33,Saturday
10673,2025-04-27 07:18:11,Sunday
10674,2024-11-13 16:08:52,Wednesday
10675,2025-04-20 02:18:40,Sunday
10676,2024-08-09 06:22:18,Friday
10677,2025-04-29 22:46:38,Tuesday
10678,2024-06-05 19:15:02,Wednesday
10679,2025-02-28 17:17:38,Friday
10680,2025-02-18 02:22:22,Tuesday
10681,2024-12-14 00:56:52,Saturday
10682,2024-07-31 06:06:26,Wednesday
10683,2024-11-14 08:05:58,Thursday
10684,2024-06-05 13:07:09,Wednesday
10685,2024-12-09 10:13:52,Monday
10686,2025-04-15 05:37:17,Tuesday
10687,2024-10-14 17:50:10,Monday
10688,2024-06-04 18:58:14,Tuesday
10689,2024-08-30 12:32:59,Friday
10690,2025-01-28 10:22:52,Tuesday
10691,2024-09-26 21:45:06,Thursday
10692,2025-01-02 01:21:12,Thursday
10693,2025-02-14 20:27:03,Friday
10694,2024-06-25 11:24:36,Tuesday
10695,2024-05-29 07:18:07,Wednesday
10696,2024-06-09 07:06:46,Sunday
10697,2024-06-01 11:16:59,Saturday
10698,2025-01-05 22:27:37,Sunday
10699,2025-02-23 04:45:43,Sunday
10700,2025-03-01 19:50:47,Saturday
10701,2024-12-28 19:35:11,Saturday
10702,2024-09-03 20:29:36,Tuesday
10703,2024-11-15 04:18:11,Friday
10704,2024-12-07 22:56:53,Saturday
10705,2024-11-14 13:08:08,Thursday
10706,2024-07-23 18:55:23,Tuesday
10707,2024-06-29 22:28:13,Saturday
10708,2025-04-23 08:45:58,Wednesday
10709,2024-12-14 02:36:04,Saturday
10710,2024-05-08 18:39:46,Wednesday
10711,2024-05-22 22:50:45,Wednesday
10712,2024-12-12 09:15:28,Thursday
10713,2025-03-14 20:49:18,Friday
10714,2024-07-04 19:29:44,Thursday
10715,2024-09-30 23:46:00,Monday
10716,2025-03-03 00:19:47,Monday
10717,2025-01-27 13:58:48,Monday
10718,2025-03-20 05:32:27,Thursday
10719,2025-04-19 23:00:39,Saturday
10720,2025-03-16 03:56:14,Sunday
10721,2025-04-09 01:40:59,Wednesday
10722,2025-04-03 06:06:44,Thursday
10723,2025-01-26 07:29:29,Sunday
10724,2024-08-14 02:45:53,Wednesday
10725,2025-03-17 05:26:17,Monday
10726,2024-12-02 20:35:27,Monday
10727,2024-05-10 14:42:03,Friday
10728,2025-04-13 21:48:27,Sunday
10729,2024-10-13 12:07:26,Sunday
10730,2025-01-23 05:38:46,Thursday
10731,2025-01-23 18:20:01,Thursday
10732,2025-01-24 18:07:53,Friday
10733,2024-09-26 15:25:11,Thursday
10734,2025-02-12 20:36:30,Wednesday
10735,2024-06-02 16:47:04,Sunday
10736,2025-04-08 17:19:59,Tuesday
10737,2024-11-12 05:40:19,Tuesday
10738,2025-02-09 18:09:53,Sunday
10739,2024-05-30 01:23:40,Thursday
10740,2025-03-07 12:41:39,Friday
10741,2025-02-04 07:33:14,Tuesday
10742,2025-01-06 09:32:21,Monday
10743,2024-06-12 13:31:33,Wednesday
10744,2025-04-07 08:54:05,Monday
10745,2025-01-08 13:23:38,Wednesday
10746,2025-02-15 06:51:17,Saturday
10747,2024-10-24 05:46:56,Thursday
10748,2024-05-09 18:18:31,Thursday
10749,2024-05-31 08:01:56,Friday
10750,2024-11-04 20:29:21,Monday
10751,2024-11-28 06:57:23,Thursday
10752,2024-08-06 00:26:18,Tuesday
10753,2025-04-10 15:40:45,Thursday
10754,2024-10-23 19:08:55,Wednesday
10755,2025-04-05 00:27:56,Saturday
10756,2024-11-14 10:19:12,Thursday
10757,2025-04-22 06:58:47,Tuesday
10758,2025-02-01 07:38:43,Saturday
10759,2024-07-10 22:54:51,Wednesday
10760,2025-03-22 18:00:31,Saturday
10761,2024-05-22 09:32:04,Wednesday
10762,2024-07-14 04:01:32,Sunday
10763,2025-01-09 09:21:56,Thursday
10764,2024-05-21 08:11:41,Tuesday
10765,2024-08-08 01:34:10,Thursday
10766,2025-01-07 01:59:04,Tuesday
10767,2025-03-08 18:46:43,Saturday
10768,2025-03-21 15:55:49,Friday
10769,2025-02-05 04:47:50,Wednesday
10770,2024-10-20 22:28:13,Sunday
10771,2024-07-12 21:52:54,Friday
10772,2024-07-11 03:56:23,Thursday
10773,2025-01-27 22:52:14,Monday
10774,2024-11-27 08:21:06,Wednesday
10775,2024-07-06 16:48:37,Saturday
10776,2025-01-10 23:40:26,Friday
10777,2025-01-07 11:09:36,Tuesday
10778,2024-06-22 12:57:12,Saturday
10779,2024-12-17 10:27:29,Tuesday
10780,2025-02-15 21:02:24,Saturday
10781,2025-03-10 13:11:43,Monday
10782,2024-11-21 03:29:12,Thursday
10783,2024-08-28 14:46:28,Wednesday
10784,2025-02-15 04:05:23,Saturday
10785,2024-10-15 17:00:31,Tuesday
10786,2025-01-09 15:24:21,Thursday
10787,2024-07-20 11:02:57,Saturday
10788,2024-08-10 06:22:59,Saturday
10789,2024-09-17 19:06:14,Tuesday
10790,2024-05-22 09:49:50,Wednesday
10791,2025-03-03 16:53:30,Monday
10792,2025-01-10 23:42:54,Friday
10793,2024-10-13 16:27:35,Sunday
10794,2024-08-27 04:59:08,Tuesday
10795,2024-05-29 04:46:47,Wednesday
10796,2025-04-03 22:27:13,Thursday
10797,2024-10-27 17:39:42,Sunday
10798,2025-01-31 19:36:23,Friday
10799,2025-01-10 06:45:06,Friday
10800,2025-03-30 23:47:20,Sunday
10801,2024-06-12 17:25:28,Wednesday
10802,2024-11-16 09:35:07,Saturday
10803,2024-05-14 08:30:08,Tuesday
10804,2024-07-09 19:59:56,Tuesday
10805,2024-05-02 14:18:59,Thursday
10806,2025-02-06 12:52:41,Thursday
10807,2024-09-24 16:37:42,Tuesday
10808,2025-04-13 05:41:56,Sunday
10809,2024-11-15 09:20:29,Friday
10810,2025-03-22 09:27:27,Saturday
10811,2024-10-19 03:41:47,Saturday
10812,2025-01-14 06:43:43,Tuesday
10813,2025-02-16 06:18:58,Sunday
10814,2025-04-12 09:40:06,Saturday
10815,2025-04-05 22:51:55,Saturday
10816,2024-10-23 22:44:43,Wednesday
10817,2025-01-10 16:19:54,Friday
10818,2024-06-13 10:59:29,Thursday
